course_type,institute_tier,tier,region,is_metro,cgpa,graduation_year_offset,backlogs_count,paper_publications,semester_consistency,internship_count,internship_total_months,internship_top_tier,internship_relevance_score,certifications_count,relevant_certs_count,github_projects,github_stars_total,coding_problem_count,hackathon_wins,languages_known,leadership_roles_count,soft_skills_score,communication_score,extracurriculars_count,portal_activity_30d,portal_activity_90d,interview_invites_count,interview_pass_rate,resume_updates_30d,mock_interviews_taken,avg_response_time_hours,last_login_days_ago,institute_placement_rate_3m,institute_placement_rate_6m,institute_placement_rate_12m,institute_recruiter_diversity,institute_avg_salary_lpa,placement_cell_active_score,recruiter_visits_year,sector_hiring_index,local_job_density,macro_unemployment_rate,course_demand_index,skill_gap_score,salary_expectation_lpa,has_target_company_referral,competitive_exam_attempted,nirf_rank,nirf_score,nirf_median_salary_lpa,t_placed_months,placed_3m,placed_6m,placed_12m,final_salary_lpa
MBA-Operations,1,1,Metro,1,9.013101360377664,-2,0,0,0.7487413697816042,0,0.0,1,0.06077226986827295,3,1,2,22.62003057603285,50,0,2,0,0.5721091609033676,0.4540647005029652,2,58,167,6,0.2653544268146917,5,3,0.9932679638302802,3.710210688944854,0.578498742965403,0.6912738893430281,0.8660407396012137,0.6673021047956812,7.748443168781341,0.8254351854795566,56,1.130886427701648,80.36318807830496,7.0691892201562165,1.130886427701648,0.15698851267143082,11.50429671860555,0,0,18.014743897842312,61.69999320873519,22.34938100299919,2.0160933563452157,1,1,1,11.229410625169928
BSc-Nursing,1,1,Metro,1,8.368112642272996,1,0,1,0.7498907023709978,4,12.171857079250362,0,0.6960557350727654,1,1,2,26.296808504953805,61,0,4,1,0.5723209175699525,0.789156841649972,3,56,122,6,0.7582128204212611,4,4,11.690199063710558,0.07753295250068126,0.6871100740215217,0.9141717928060364,1.0,0.5618486431708296,14.14491582168673,0.5579583497304537,63,0.9438543801402296,74.1045691939567,7.704451944839601,0.9438543801402296,0.25840872304923357,4.853874869771849,1,0,7.232575577705411,73.79928929731282,26.11340472894174,1.0280743842383064,1,1,1,5.58457259931089
BSc-Nursing,1,1,Metro,1,8.7278041353733,-2,0,0,0.9313721881149273,1,4.663981683403726,1,0.31198932825790354,8,3,0,0.0,48,1,2,0,0.5007636295110223,0.4678365908128595,3,42,128,3,0.42199719079576237,0,6,20.168491937360873,3.412911252323587,0.7322354919885603,0.8665622471615498,1.0,0.34787706444588173,13.05891930337972,0.5131621589463176,57,1.159637871356025,71.3102184753603,7.611355492640503,1.159637871356025,0.11946159787889898,5.27588262997631,0,0,10.964202799873668,73.4751017716342,29.566839350880585,1.8674446435560277,1,1,1,6.49220414565866
BTech-Mech,2,2,Tier2,0,7.151303407257505,-2,0,0,0.1339655904129958,1,3.2200650428381077,0,0.5021737678653332,3,1,5,0.7754730253038667,52,0,5,1,0.6097252917466147,0.8312223133193236,3,12,38,1,0.473900991605562,1,0,2.712382573518836,2.0050669015721123,0.25490398175031903,0.4461588575133341,0.5801123773181052,0.24601785712365404,8.766957259411846,0.2376496083795464,26,0.8164961883493175,51.13327334179856,7.7347323545226825,0.8164961883493175,0.45636765322290557,6.341021394091529,0,0,33.28716518621238,60.34604705966073,8.981272006560037,14.0,0,0,0,
MCA,2,2,Tier2,0,8.15073922256442,2,0,0,0.5043424661892207,2,4.470378688676187,1,0.8580039916204124,2,1,2,35.56408136149653,170,0,3,0,0.8410885766009533,0.8457137776458659,2,48,141,6,0.763521387089704,2,4,8.42855953438905,0.6670631165386585,0.30086842476031006,0.5141181907192308,0.6540585954277598,0.04034813203751715,8.058631495512342,0.49721140579421835,23,1.1274136766506513,37.94029784961697,8.73696641273899,1.1274136766506513,0.22669646695284662,8.436693256459996,0,0,66.36192591230612,56.13239006395111,13.826874443207013,14.0,0,0,0,
BSc-Nursing,1,1,Metro,1,8.263835828997502,-1,0,1,0.4735987363560209,1,1.5393776590861492,1,0.6295621770165651,5,4,0,0.0,38,1,3,1,0.5612798057730313,0.639544272316341,2,49,166,6,0.17825632375504832,2,7,1.1044450680240132,7.112231370350636,0.5258203313153098,0.76117186659443,0.889798984018001,0.8646101405654777,13.776324861304222,0.6820568168789246,62,1.2776647049663972,88.07136914189829,7.915448160357064,1.2776647049663972,0.19764926423735504,4.296100655953632,0,0,6.40366378343917,68.53236119065832,26.925920724710707,0.7628292785208683,1,1,1,5.624611426163991
BTech-CS,2,2,Tier2,0,6.728816117529474,1,0,0,0.6443569704039263,0,0.0,0,0.5225647263214485,2,1,7,28.317612604278672,185,0,5,0,0.7307101171613748,0.4466055567075031,2,27,58,4,0.038350445399095795,4,1,6.103545040930864,0.741698600074377,0.3123029341042206,0.489664607396628,0.5702579779111369,0.7465440343292153,10.685623044262545,0.5440293444400105,23,1.2713628717862275,43.789536162084886,7.361858700955514,1.2713628717862275,0.18177125422530507,10.854606359625263,0,0,84.8011455285504,53.54233686037398,12.717666954120466,3.220766573956578,0,1,1,11.415722093235228
BTech-ECE,3,3,Tier2,0,7.270918909008457,2,0,0,0.4325885992651886,0,0.0,0,0.20178561996469171,3,3,2,12.883328549427636,53,0,1,1,0.538962963450563,0.5667326408978087,2,21,47,6,0.18928336045529293,2,1,21.09778667666761,1.909851443885872,0.1572847340726543,0.2868174850043402,0.3780362192581632,0.28177294453978513,4.510182453242388,0.36053336048304974,11,1.2024383402286496,50.097921907872916,8.728405507906883,1.2024383402286496,0.34697022254534254,7.742110246263335,0,0,171.4189787085364,39.120145666659496,6.986738451359178,6.899667195869183,0,0,1,4.604321031667567
MBA-Operations,2,2,Tier3,0,6.4124460052573715,-2,1,0,0.7459650413984251,2,7.1677020937633955,0,0.7324196077800104,2,1,0,0.0,53,0,4,0,0.3478440559912546,0.9697264950898796,5,13,30,1,0.44831995900090876,1,2,29.0417699980663,1.3140881356335068,0.38703000077791094,0.5152401997750733,0.6629125733602326,0.5629270878659279,8.9610077977946,0.20372948217494044,14,1.0892279080726586,8.250180213562503,7.06885101713885,1.0892279080726586,0.6336683625145254,10.31145288917852,0,0,41.39276670467582,59.63148879645458,8.898802158255728,4.800765413039996,0,1,1,7.887044399263837
BTech-Mech,2,2,Tier2,0,8.589195433557965,2,1,0,0.8821971267804664,3,7.419081355033219,1,0.7622194215771356,3,2,2,11.794486124110348,51,0,1,1,0.440210560946087,0.4458906634278525,1,55,135,4,0.5089794969134652,2,4,22.49139046864295,1.0157856134724232,0.4052711719402477,0.5458525780813192,0.6468891224764654,0.1796957776723604,9.212642753935494,0.5950482662387547,19,0.8368639140817297,39.671147840926416,6.9381657203977705,0.8368639140817297,0.14746256716302644,7.292084921533069,1,0,59.84216157586994,58.66689583739634,14.815209402146511,1.381691604720881,1,1,1,4.839106331329855
BTech-CS,2,2,Metro,1,8.107313634572812,2,0,0,0.9083479202582582,1,4.43184158072021,0,0.3659808517980581,0,0,8,46.80551935949825,184,0,4,1,0.3554641482646575,0.6652778044944113,3,43,89,6,0.2713984353625282,2,2,14.674251338944355,4.8536359070403,0.21474786852492772,0.4441233899646207,0.5380643465288615,0.4972162029668787,8.303243410387408,0.43974845524060546,18,1.5608646207046069,83.82013635905288,7.40486959713817,1.5608646207046069,0.5939724739756614,11.525741790533342,1,0,72.44203809648921,55.892877284923784,9.69906189344482,5.85664445997769,0,1,1,7.914938596865479
BTech-CS,2,2,Metro,1,6.936564084347708,0,0,0,0.5399678186281829,0,0.0,0,0.08703231770537359,3,2,7,107.08474914448823,161,1,4,1,0.6927934632680938,0.908223116905838,1,27,60,0,0.07215057443314221,1,2,3.3990325349043733,10.683691944513557,0.3179660254731383,0.5470216689766743,0.6678166889525899,0.46726917999442114,6.7605472099831285,0.7308607437917908,19,1.3558159117098936,61.146781830466246,6.060516943130063,1.3558159117098936,0.46995168992739317,7.281099812427148,0,0,79.37002280284938,51.5505060371816,12.506381639477034,4.190036829828982,0,1,1,9.053159006850091
BTech-CS,2,2,Tier2,0,7.033525909236245,-1,1,1,0.5680845706226821,1,2.900794884508162,0,0.5063288387378078,3,2,7,39.59414574871431,175,0,5,1,0.8352274441849125,0.457489922376209,2,16,50,3,0.34412641266984584,3,2,11.331398365430855,2.241771486410957,0.08658022983706834,0.24391363205352126,0.36603910227770753,0.4928482562275476,8.2258659036996,0.2800710383288242,22,1.3926884745922585,40.10563102891139,7.0987166287975665,1.3926884745922585,0.19162269700934778,10.264835092890154,1,0,32.79327317874671,58.97536059446345,8.228239862079663,4.1756892464345405,0,1,1,13.963290283623442
MBA-Finance,2,2,Tier2,0,7.319126315921289,-1,0,0,0.811580746942521,4,15.024890688593443,0,0.7888034222145562,1,1,2,18.16774647627687,48,0,5,0,0.7251841119187364,0.3175826618538046,4,19,52,9,0.7012825557487704,1,2,6.600885158367461,2.386354533215251,0.12223162350616579,0.23736291608690832,0.3520935268589529,0.4866540261947556,6.7104480196201965,0.7326578937210373,26,1.218947366726248,44.30447971117907,7.170273543199892,1.218947366726248,0.34699008467453824,12.673849458657182,0,0,55.20980955595124,52.73135921251077,12.35954886731294,5.230868113288708,0,1,1,11.022917673704987
MBA-HR,3,3,Metro,1,6.444424007864368,-1,1,0,0.6564893539092542,3,4.99391875683061,0,0.7327632601329537,3,1,1,4.263403669083726,48,0,3,0,0.4248306214012666,0.49271675217914834,4,19,47,2,0.32835328662010227,1,3,4.358132474616882,4.167732390954687,0.11249102912096806,0.32326055401183873,0.414284676863811,0.3911349709264712,3.4390275930566796,0.40518099416914544,9,0.8875757976218638,78.87701828643236,7.4101368405487,0.8875757976218638,0.41763151364849654,7.45966684731099,0,1,247.95227730263014,29.828295746571317,3.4608464469498887,13.64278605174124,0,0,0,
BTech-CS,3,3,Tier2,0,7.78709946769518,0,0,0,0.862932066901406,1,2.7545410218682327,0,0.5616001263162804,7,2,4,4.570137598099282,179,1,5,1,0.7997547812547671,0.2413645651876497,0,51,147,6,0.47790353697205973,0,0,35.645687354929265,6.388723397200204,0.10413456319645188,0.2830712813185584,0.43878347819636565,0.30364418599921883,3.0,0.4104335390568558,8,1.2741388773530804,35.31052833998738,5.978498453426861,1.2741388773530804,0.6499740586653476,8.099010550095334,1,0,376.7855819387953,37.53823486556162,5.255848501596887,3.4402360483770784,0,1,1,5.859776075178695
BSc-Nursing,3,3,Tier3,0,6.115112315165993,-2,1,0,0.8460036075424477,0,0.0,0,0.1187509247327087,2,1,0,0.0,52,0,2,2,0.7128671670714851,0.8451421159409374,0,17,58,2,0.44888891622179533,3,4,7.002256095386749,8.179191606578883,0.023490030626034886,0.20493570946752904,0.3276276710411637,0.2625390750829387,8.29019506406931,0.22653379143623054,13,0.9597984590157919,6.240967469256683,6.958533024927008,0.9597984590157919,0.24105880708003027,3.7240226026468157,0,1,374.9969057694856,26.380011422446003,5.06825985813243,14.0,0,0,0,
BTech-Mech,2,2,Tier2,0,5.847715239150605,0,1,0,0.48154184134558414,1,2.836763601682163,0,0.40836773662689185,5,2,2,24.802204032041942,53,0,2,0,0.9218987646116447,0.8899084295923138,2,18,39,0,0.205268217658239,2,0,0.2855817470831786,4.220805577594644,0.3387848604354948,0.5856728528750029,0.727850642623225,0.6012441235913791,4.310616059807209,0.26294513082530757,25,0.9177199555294634,26.553678623706485,7.016050593982444,0.9177199555294634,0.30859399552910327,6.741652431051046,0,1,49.42036736727363,64.50515537391219,8.362016061099133,9.365394285759407,0,0,1,5.958238154403766
BTech-Mech,2,2,Tier2,0,6.9672139438657945,0,0,0,0.6262724675867235,0,0.0,0,0.26277693168708244,2,1,3,3.8046480580927047,54,0,3,2,0.7574309908025886,0.9364060143270314,5,13,27,1,0.4638686293363485,2,1,7.077069873096002,1.4973875196250583,0.32370987864327994,0.5607274122450441,0.7607077100464892,0.5149552774299984,8.33620177601953,0.8478605017399996,24,0.952071898113215,45.22794808836602,9.043807892315922,0.952071898113215,0.20132302001051425,5.098889770250446,0,0,80.25305324359357,55.64071199377137,12.406639181222896,1.086010349539716,1,1,1,6.216617887638821
BTech-ECE,2,2,Metro,1,7.877287540798214,1,0,0,0.7135386481330734,0,0.0,0,0.2156901200850805,5,2,7,72.6663730715076,43,0,4,0,0.7861526901866821,0.8028726222978071,2,50,108,6,0.25168086572371506,2,1,2.8355672802414427,1.983193961479866,0.2807600881406934,0.46154322895203315,0.6024659788977138,0.4061014309737816,9.494470791842481,0.37263069782665015,25,1.0666784683406818,48.86039201673645,9.338886429413412,1.0666784683406818,0.2574475589325603,5.468192306157878,0,0,94.63896553937946,59.32910580866582,9.111052554360937,2.331486362925277,1,1,1,6.7784915330311835
MCA,3,3,Tier2,0,7.513204130303035,-2,1,0,0.9311719888084137,1,4.901827528553746,0,0.3804746284356155,4,2,10,5.406925283505732,182,0,5,1,0.6570683940177346,0.6767968032360497,5,49,127,6,0.2051613503062534,4,2,9.311275277813696,0.1343894788028191,0.14092885831659452,0.3130613029558793,0.49397758541982834,0.6516200558206303,3.0,0.3637916414715348,8,1.0757513249867583,33.12066792786311,6.698292350327155,1.0757513249867583,0.5087372090585836,9.394479537354034,0,0,260.37069336512576,41.1504084445976,5.788994548766725,2.983328081053419,1,1,1,5.528882276677541
BCom,1,1,Metro,1,8.102430798529795,-1,1,0,0.8111862289191033,1,3.7471149317674994,1,0.843421246021711,7,3,4,27.14928071356039,56,0,5,5,0.5423429684333713,0.6110882527073076,1,49,152,9,0.2856689485520551,1,2,1.8214439429290747,1.8404797776397763,0.682212088509148,0.8109787379416906,0.9572694076685697,0.7756627284043651,10.84964391708526,0.4563154381737838,74,0.8933134134629865,64.8981721515105,9.41550511924847,0.8933134134629865,0.049319093734335705,3.697249951370839,0,1,20.435463259279537,80.64921258192986,26.95919335804183,0.9661102937544654,1,1,1,7.375793398419716
MBA-Marketing,2,2,Tier2,0,6.629540928762506,-2,0,0,0.9064771597021483,1,3.256896588667856,1,0.46335661739901984,3,2,1,19.616377461494487,50,1,1,0,0.49629714279170745,0.5988839164533968,0,18,51,3,0.3782327743074335,1,2,5.837845442040978,2.3898194905495567,0.1522730058486599,0.3016703285299478,0.3873760105304186,0.6231310314990578,8.16142323186863,0.8022218194528199,23,0.992698037062366,50.706796855593765,7.649843569200687,0.992698037062366,0.4603000476117794,8.151461314209387,0,1,71.32244800520522,61.47105416640964,9.397746306530482,8.060960910349134,0,0,1,9.399673385444373
BTech-CS,2,2,Tier2,0,7.160322736606403,2,0,0,0.6666032075624423,2,7.205042072079829,1,0.6706156215147874,5,3,1,2.82405255938991,185,0,4,2,0.6459395706340262,0.7962025675537597,3,21,55,1,0.2978094299488005,3,2,12.89612813831045,1.0558838799764094,0.3750498708881085,0.5102856306825234,0.6999942905922245,0.4048160013487359,7.4388295899406955,0.47210935395317355,16,1.4797425397089459,43.65175369393951,6.462198499329646,1.4797425397089459,0.4331024043623413,7.446338001813612,0,1,37.87179715828833,51.50533849532791,11.516642949494981,0.9903444462905235,1,1,1,9.134055097481793
BTech-ECE,2,2,Tier2,0,6.610355992645842,2,1,0,0.5093267478677145,2,7.218725037918311,0,0.9194675104328895,4,3,2,6.903854582914177,37,0,1,0,0.8182078321306295,0.5191726312662639,2,19,64,7,0.740739811612236,1,1,13.410056981245507,3.908450936337081,0.4238357935903072,0.5568362414308061,0.650775324344109,0.8914191160672955,7.451240958890277,0.3384424493583364,20,0.9915607905920016,49.952176028165866,7.766270179941165,0.9915607905920016,0.25268942211197243,5.764688554037532,0,0,31.919073347603412,56.88782298935038,11.703726064993603,4.312337757049786,0,1,1,6.28822819469083
BTech-CS,2,2,Metro,1,5.125254083011109,2,2,0,0.640029481032344,1,2.6405985910043537,0,0.9089688234539629,1,1,2,44.29905957620376,180,2,2,0,0.7815708447163188,0.4951654461686342,2,10,25,1,0.42221639212939144,1,4,59.31741430349592,1.3679374819141894,0.30015985809477974,0.42783825100609085,0.5361311289275424,0.16346876738318203,7.214899938770532,0.6862409809415881,22,1.2444736855402865,80.19730563703612,8.298300789880615,1.2444736855402865,0.5123003152850029,11.766355020297711,0,0,64.44535664402397,56.544698730065306,14.053112029787453,19.27857686104634,0,0,0,
MTech-CS,2,2,Tier2,0,6.433155538150015,2,0,0,0.8007933035954345,2,8.36983329152077,0,0.6921897951615531,1,0,7,75.75948369803848,196,0,5,1,0.8296043959299201,0.7140168348561722,0,17,49,1,0.6818490021118598,2,5,0.12016357359429172,0.8495776906720931,0.36964037937546623,0.5238423061515807,0.7001905242099542,0.10208303486548219,10.903427429395844,0.43915735358044294,24,1.1726236649798019,56.47871191930677,5.920347054315181,1.1726236649798019,0.360580819264835,12.72721230625762,0,1,44.10869003514874,52.20209250256927,9.163641421500637,3.6800905059426623,0,1,1,11.014421495942878
BTech-CS,2,2,Tier2,0,7.6593537890107255,2,0,0,0.9438803779838049,1,1.5045582301912308,0,0.7155785521867856,9,6,4,33.012413202071684,164,0,1,1,0.5558232757600916,0.3527345382424679,6,43,133,7,0.36685383612648725,0,1,42.63460050419303,0.33010105343693236,0.25150898587907167,0.37659399519587156,0.5422343823208691,0.5390304640844565,6.665381506284794,0.6465458768604215,27,1.191600715785044,32.420816373412755,7.075240591789422,1.191600715785044,0.3918261178596113,12.123339489491414,0,1,42.61386194614367,51.40431821034747,13.330899763570162,1.0321399332713155,1,1,1,7.255130603533819
BCom,2,2,Tier3,0,6.956404401286887,-1,0,1,0.29814396948484784,3,5.2465630565332795,0,0.9480400777761078,2,1,6,0.43283527703576774,48,1,5,0,0.7414703551436007,0.5741441331638502,4,15,36,3,0.49348855657368307,1,1,10.821801903182036,2.2647448981626903,0.3225268947069169,0.43023309742682436,0.6162817597670799,0.44836884268251154,7.614804596369857,0.481110654989123,29,0.7593648708426131,18.05772647947864,9.09228271011178,0.7593648708426131,0.5482085174942005,5.1300912866133235,0,0,74.65811680303818,62.13414183322374,8.886596739060447,3.1089345656971075,0,1,1,3.8594455503736658
MBA-HR,2,2,Tier2,0,6.92230537337464,2,0,1,0.7751717643103961,0,0.0,0,0.5144780350371432,0,0,1,4.623911806463524,39,0,1,3,0.8370322795636926,0.5837891454890922,2,15,46,2,0.009591943148017099,1,0,17.95612742145354,5.948896889220991,0.1304638902031987,0.3022165906253,0.45423310211660467,0.18477380229671708,6.2698403428318565,0.7173769669679114,13,0.841961937895818,45.68604380416353,7.2984491573339705,0.841961937895818,0.10828156297976865,7.206221458853354,0,1,62.71572046372601,50.12369126215307,10.845564263396627,5.146444542604618,0,1,1,7.39886140108988
MBA-Marketing,1,1,Metro,1,8.996149990809856,-2,1,0,0.31930262951430904,1,4.8988661162402405,1,0.641321312907657,2,2,1,1.8018847764642363,47,1,2,1,0.6030226206520174,0.5208085074983452,1,60,166,10,0.13497361834980898,3,3,15.302376126571072,7.288184897122966,0.4767915146012635,0.710244242201534,0.7934567560650387,0.49539189242849635,14.16475462927427,0.8397359234356573,61,0.9491235699945325,81.0968605245361,9.003239612988654,0.9491235699945325,0.15979048693440986,11.90043006967245,0,0,25.916706373957517,75.55840747721878,29.703209547568083,14.0,0,0,0,
MTech-CS,3,3,Tier2,0,5.732420008820577,-2,3,0,0.5484400900828035,0,0.0,0,0.2494288818039088,4,4,2,56.53556739563093,191,0,4,0,0.61388312560111,0.7340021874384955,2,22,53,1,0.5743640015450159,4,1,2.9867301192807654,5.360070997103479,0.23415527710382955,0.37342075236838,0.45746089093929865,0.18502767592198005,5.123034649724612,0.4946837218869131,10,1.544784912562197,32.68768824973407,7.385085639960071,1.544784912562197,0.2444276657044343,9.431729386473691,0,0,337.3165497569614,31.09089056947342,6.747519637740059,14.0,0,0,0,
BTech-CS,2,2,Tier3,0,6.420408275130637,-1,1,0,0.765081203121454,0,0.0,0,0.20427201567689263,3,2,10,2.373982997184215,210,0,4,0,0.474665859711431,0.8264051962826539,5,21,45,4,0.5897521924944233,6,4,5.737368425370777,5.933974333976542,0.2809431798407822,0.5135545148322925,0.6337813262297095,0.5324087265104217,5.055854669568889,0.6871304088689013,22,1.0225822054343328,17.364054382153697,8.220510703622008,1.0225822054343328,0.3290548212738754,11.204997580333508,0,0,41.90887108198693,64.0122394343589,8.685463458261273,9.726163027812742,0,0,1,10.54678571717761
MCA,2,2,Metro,1,7.497845727361851,-1,0,0,0.7799599627823087,3,11.559257529897828,0,0.7151234284249889,1,0,7,88.6981006836615,177,0,2,0,0.9322140274516735,0.800463009527089,1,17,35,3,0.8467923803621429,2,6,15.455270249563714,0.44244518120267107,0.2478530456046605,0.4429378266642464,0.5301415557651563,0.36718294652251776,8.680449102841184,0.32925698989105345,27,1.1224599861698124,106.77654703027132,9.15244335835551,1.1224599861698124,0.45215851863012,6.162793365907754,0,1,59.539799775389774,59.21657714502064,9.911431931092615,4.1347830648459505,0,1,1,6.024920152023432
